access_estsize,access_url,datalink_url,date_obs,dec,dec_pnt,det_chip1id,det_chop_ncycles,det_dit,det_expid,det_ndit,dp_cat,dp_id,dp_tech,dp_type,ecl_lat,ecl_lon,exp_start,exposure,filter_path,gal_lat,gal_lon,grat_path,gris_path,ins_mode,instrument,lambda_max,lambda_min,last_mod_date,mjd_obs,ob_id,ob_name,object,obs_mode,origfile,period,pi_coi,prog_id,prog_title,prog_type,ra,ra_pnt,release_date,s_region,slit_path,target,tel_airm_end,tel_airm_start,tel_alt,tel_ambi_fwhm_end,tel_ambi_fwhm_start,tel_ambi_pres_end,tel_ambi_pres_start,tel_ambi_rhum,tel_az,telescope,tpl_expno,tpl_id,tpl_name,tpl_nexp,tpl_seqno,tpl_start,col1,col2,col3,col4
5175,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T09:00:44.080,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T09:00:44.080,2003-08-28T09:00:44.079,-15.80738,-15.80738,TK2048EB4-1 1604,,,1851,,SCIENCE,FORS1.2003-08-28T09:00:44.080,POLARIMETRY,OBJECT,-6.622252,204.937814,2003-08-28T09:00:44.797Z,0.253,SIII,-57.003728,46.053795,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.37551018,148713,MOV_Mars-1,MARS,s,FORS1_IPOL240.110.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,339.409405,339.409405,2004-09-09T08:14:43.577Z,POSITION J2000 339.409405 -15.80738,,MARS,1.879,1.878,32.085,0.6,0.6,742.88,742.88,3.0,86.213,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,13,2003-08-28T08:58:56,FORS1.2003-08-28T09:00:44.080,POLARIMETRY,FORS1,MARS
3279,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:03:55.529,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:03:55.529,2003-08-30T08:03:55.528,-15.9551,-15.9551,TK2048EB4-1 1604,,,571,,SCIENCE,FORS1.2003-08-30T08:03:55.529,POLARIMETRY,OBJECT,-6.572032,205.460487,2003-08-30T08:03:55.527Z,0.599,OII/4000,-56.616006,45.416313,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.33605936,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.1.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88926888,338.889269,2004-09-09T08:14:44.720Z,POSITION J2000 338.889269 -15.9551,,MARS,1.47,1.47,42.804,0.64,0.64,743.78,743.78,3.0,90.728,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,2,2003-08-30T08:00:45,FORS1.2003-08-30T08:03:55.529,POLARIMETRY,FORS1,MARS
3303,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:08:20.742,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:08:20.742,2003-08-30T08:08:20.741,-15.9553,-15.9553,TK2048EB4-1 1604,,,601,,SCIENCE,FORS1.2003-08-30T08:08:20.742,POLARIMETRY,OBJECT,-6.571895,205.461369,2003-08-30T08:08:20.743Z,0.602,OII/4000,-56.615311,45.415313,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.33912896,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.4.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88837111,338.888371,2004-09-09T08:14:44.770Z,POSITION J2000 338.888371 -15.9553,,MARS,1.499,1.499,41.797,0.8,0.8,743.78,743.78,3.0,90.258,ESO-VLT-U1,3,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,3,2003-08-30T08:04:35,FORS1.2003-08-30T08:08:20.742,POLARIMETRY,FORS1,MARS
4840,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:12:42.104,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:12:42.104,2003-08-30T08:12:42.103,-15.95549,-15.95549,TK2048EB4-1 1604,,,631,,SCIENCE,FORS1.2003-08-30T08:12:42.104,POLARIMETRY,OBJECT,-6.571753,205.462235,2003-08-30T08:12:42.103Z,0.254,SIII,-56.614623,45.414339,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.342153980004,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.7.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88748611,338.887486,2004-09-09T08:14:44.840Z,POSITION J2000 338.88748599999997 -15.95549,,MARS,1.529,1.529,40.802,0.93,0.93,743.7,743.7,3.0,89.801,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,4,2003-08-30T08:10:02,FORS1.2003-08-30T08:12:42.104,POLARIMETRY,FORS1,MARS
3237,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:21:35.426,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:21:35.426,2003-08-30T08:21:35.425,-15.95589,-15.95589,TK2048EB4-1 1604,,,691,,SCIENCE,FORS1.2003-08-30T08:21:35.426,POLARIMETRY,OBJECT,-6.571479,205.463997,2003-08-30T08:21:35.427Z,0.6,OII/4000,-56.613234,45.412339,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.34832669,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.13.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88569,338.88569,2004-09-09T08:14:44.633Z,POSITION J2000 338.88569 -15.95589,,MARS,1.595,1.594,38.778,0.83,0.83,743.6,743.6,3.0,88.891,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,6,2003-08-30T08:18:51,FORS1.2003-08-30T08:21:35.426,POLARIMETRY,FORS1,MARS
3302,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:25:03.876,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:25:03.876,2003-08-30T08:25:03.875,-15.95604,-15.95604,TK2048EB4-1 1604,,,711,,SCIENCE,FORS1.2003-08-30T08:25:03.876,POLARIMETRY,OBJECT,-6.571366,205.464685,2003-08-30T08:25:03.877Z,0.603,OII/4000,-56.612687,45.411567,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.3507393,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.15.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88498694,338.884987,2004-09-09T08:14:44.857Z,POSITION J2000 338.884987 -15.95604,,MARS,1.623,1.622,37.988,0.9,0.9,743.6,743.6,3.0,88.543,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,7,2003-08-30T08:22:14,FORS1.2003-08-30T08:25:03.876,POLARIMETRY,FORS1,MARS
4858,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:33:02.061,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:33:02.061,2003-08-30T08:33:02.061,-15.9564,-15.9564,TK2048EB4-1 1604,,,761,,SCIENCE,FORS1.2003-08-30T08:33:02.061,POLARIMETRY,OBJECT,-6.571118,205.466275,2003-08-30T08:33:02.607Z,0.256,SIII,-56.611433,45.409764,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.35627385,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.20.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88336694,338.883367,2004-09-09T08:14:44.873Z,POSITION J2000 338.883367 -15.9564,,MARS,1.692,1.692,36.169,0.72,0.72,743.6,743.6,3.0,87.752,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,9,2003-08-30T08:31:17,FORS1.2003-08-30T08:33:02.061,POLARIMETRY,FORS1,MARS
3089,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:42:10.664,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:42:10.664,2003-08-30T08:42:10.664,-15.9568,-15.9568,TK2048EB4-1 1604,,,821,,SCIENCE,FORS1.2003-08-30T08:42:10.664,POLARIMETRY,OBJECT,-6.570825,205.468086,2003-08-30T08:42:10.663Z,0.607,OII/4000,-56.609997,45.407724,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.36262343,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.26.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.88151694,338.881517,2004-09-09T08:14:44.367Z,POSITION J2000 338.88151700000003 -15.9568,,MARS,1.781,1.781,34.09,0.76,0.76,743.68,743.68,3.0,86.866,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,11,2003-08-30T08:40:25,FORS1.2003-08-30T08:42:10.664,POLARIMETRY,FORS1,MARS
4239,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-30T08:50:24.458,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-30T08:50:24.458,2003-08-30T08:50:24.458,-15.95717,-15.95717,TK2048EB4-1 1604,,,871,,SCIENCE,FORS1.2003-08-30T08:50:24.458,POLARIMETRY,OBJECT,-6.570569,205.469723,2003-08-30T08:50:24.457Z,0.255,SIII,-56.608706,45.405869,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52881.36833864,148712,MOV_Mars-2,MARS,s,FORS1_IPOL242.31.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,338.87984888,338.879849,2004-09-09T08:14:44.890Z,POSITION J2000 338.87984900000004 -15.95717,,MARS,1.872,1.872,32.217,0.72,0.72,743.9,743.9,3.0,86.08,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,12,2003-08-30T08:46:10,FORS1.2003-08-30T08:50:24.458,POLARIMETRY,FORS1,MARS
5118,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T04:45:51.476,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T04:45:51.476,2003-08-28T04:45:51.475,-15.79419,-15.79419,TK2048EB4-1 1604,,,1071,,SCIENCE,FORS1.2003-08-28T04:45:51.476,POLARIMETRY,OBJECT,-6.629177,204.88516,2003-08-28T04:45:51.477Z,0.254,SIII,-57.044006,46.116401,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.19851245,148710,MOV_Mars-0,MARS,s,FORS1_IPOL240.49.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.46249388,339.462494,2004-09-09T08:12:53.893Z,POSITION J2000 339.462494 -15.79419,,MARS,1.013,1.013,80.856,0.99,0.99,743.28,743.28,3.0,195.041,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,4,2003-08-28T04:43:11,FORS1.2003-08-28T04:45:51.476,POLARIMETRY,FORS1,MARS
5154,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T04:48:12.591,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T04:48:12.591,2003-08-28T04:48:12.590,-15.79432,-15.79432,TK2048EB4-1 1604,,,1081,,SCIENCE,FORS1.2003-08-28T04:48:12.591,POLARIMETRY,OBJECT,-6.629121,204.885649,2003-08-28T04:48:12.590Z,0.254,SIII,-57.043638,46.115809,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.20014573,148710,MOV_Mars-0,MARS,s,FORS1_IPOL240.50.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.46200388,339.462004,2004-09-09T08:12:53.643Z,POSITION J2000 339.462004 -15.79432,,MARS,1.012,1.012,80.979,0.99,0.99,743.28,743.28,3.0,191.532,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,5,2003-08-28T04:46:29,FORS1.2003-08-28T04:48:12.591,POLARIMETRY,FORS1,MARS
3015,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T08:20:37.603,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T08:20:37.603,2003-09-03T08:20:37.602,-16.20958,-16.20958,TK2048EB4-1 1604,,,401,,SCIENCE,FORS1.2003-09-03T08:20:37.603,POLARIMETRY,OBJECT,-6.430651,206.503673,2003-09-03T08:20:37.603Z,0.256,OII/4000,-55.803889,44.230667,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.34765744,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.1.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.83329194,337.833292,2004-09-09T08:14:45.560Z,POSITION J2000 337.83329200000003 -16.20958,,MARS,1.761,1.76,34.545,0.98,0.98,743.8,743.8,10.0,86.733,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,2,2003-09-03T08:17:26,FORS1.2003-09-03T08:20:37.603,POLARIMETRY,FORS1,MARS
4908,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T08:49:37.612,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T08:49:37.612,2003-09-03T08:49:37.612,-16.21051,-16.21051,TK2048EB4-1 1604,,,591,,SCIENCE,FORS1.2003-09-03T08:49:37.612,POLARIMETRY,OBJECT,-6.429499,206.5091,2003-09-03T08:49:37.613Z,0.255,SIII,-55.799337,44.22513,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.36779644,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.20.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.82763111,337.827631,2004-09-09T08:14:45.520Z,POSITION J2000 337.827631 -16.21051,,MARS,2.127,2.126,27.959,1.05,1.05,743.87,743.87,8.0,84.021,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,9,2003-09-03T08:47:51,FORS1.2003-09-03T08:49:37.612,POLARIMETRY,FORS1,MARS
2996,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T08:54:53.105,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T08:54:53.105,2003-09-03T08:54:53.105,-16.21068,-16.21068,TK2048EB4-1 1604,,,631,,SCIENCE,FORS1.2003-09-03T08:54:53.105,POLARIMETRY,OBJECT,-6.429291,206.510086,2003-09-03T08:54:53.107Z,0.255,OII/4000,-55.79851,44.224123,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.37144798,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.24.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.82660305,337.826603,2004-09-09T08:14:45.413Z,POSITION J2000 337.826603 -16.21068,,MARS,2.213,2.213,26.766,0.86,0.86,743.83,743.83,8.0,83.537,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,10,2003-09-03T08:53:33,FORS1.2003-09-03T08:54:53.105,POLARIMETRY,FORS1,MARS
2977,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T09:01:00.555,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T09:01:00.555,2003-09-03T09:01:00.555,-16.21088,-16.21088,TK2048EB4-1 1604,,,671,,SCIENCE,FORS1.2003-09-03T09:01:00.555,POLARIMETRY,OBJECT,-6.429053,206.51123,2003-09-03T09:01:00.557Z,0.253,OII/4000,-55.797554,44.222951,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.37570087,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.28.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.82541194,337.825412,2004-09-09T08:14:45.380Z,POSITION J2000 337.82541200000003 -16.21088,,MARS,2.325,2.323,25.383,0.72,0.72,743.9,743.9,8.0,82.978,ESO-VLT-U1,3,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,11,2003-09-03T08:57:00,FORS1.2003-09-03T09:01:00.555,POLARIMETRY,FORS1,MARS
2983,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T08:59:54.030,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T08:59:54.030,2003-09-03T08:59:54.029,-16.21084,-16.21084,TK2048EB4-1 1604,,,661,,SCIENCE,FORS1.2003-09-03T08:59:54.030,POLARIMETRY,OBJECT,-6.429092,206.511022,2003-09-03T08:59:54.297Z,0.256,OII/4000,-55.797725,44.223169,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.3749309,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.27.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.82562694,337.825627,2004-09-09T08:14:45.583Z,POSITION J2000 337.825627 -16.21084,,MARS,2.303,2.303,25.631,0.75,0.75,743.88,743.88,9.0,83.078,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,11,2003-09-03T08:57:00,FORS1.2003-09-03T08:59:54.030,POLARIMETRY,FORS1,MARS
4840,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T09:08:01.101,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T09:08:01.101,2003-09-03T09:08:01.101,-16.21111,-16.21111,TK2048EB4-1 1604,,,711,,SCIENCE,FORS1.2003-09-03T09:08:01.101,POLARIMETRY,OBJECT,-6.428778,206.512548,2003-09-03T09:08:01.100Z,0.259,SIII,-55.796452,44.221601,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.3805683,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.32.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.82403888,337.824039,2004-09-09T08:14:45.267Z,POSITION J2000 337.82403899999997 -16.21111,,MARS,2.468,2.467,23.797,0.75,0.75,743.98,743.98,9.0,82.338,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,13,2003-09-03T09:06:12,FORS1.2003-09-03T09:08:01.101,POLARIMETRY,FORS1,MARS
4870,https://dataportal.eso.org/dataPortal/file/FORS1.2003-09-03T09:11:23.061,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-09-03T09:11:23.061,2003-09-03T09:11:23.061,-16.21121,-16.21121,TK2048EB4-1 1604,,,741,,SCIENCE,FORS1.2003-09-03T09:11:23.061,POLARIMETRY,OBJECT,-6.428637,206.513175,2003-09-03T09:11:23.610Z,0.256,SIII,-55.79592,44.220971,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52885.3829058,148712,MOV_Mars-2,MARS,s,FORS1_IPOL246.35.fits,,SPARKS/ HOUGH,271.C-5038(B),SIGNS OF LIFE ON MARS?,2,337.82338194,337.823382,2004-09-09T08:14:45.443Z,POSITION J2000 337.82338200000004 -16.21121,,MARS,2.544,2.543,23.038,0.73,0.73,743.98,743.98,9.0,82.03,ESO-VLT-U1,4,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,13,2003-09-03T09:06:12,FORS1.2003-09-03T09:11:23.061,POLARIMETRY,FORS1,MARS
3392,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T03:28:45.132,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T03:28:45.132,2003-08-28T03:28:45.132,-15.78986,-15.78986,TK2048EB4-1 1604,,,631,,SCIENCE,FORS1.2003-08-28T03:28:45.132,POLARIMETRY,OBJECT,-6.630969,204.869076,2003-08-28T03:28:45.133Z,0.603,OII/4000,-57.056065,46.135949,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.14496681,148711,MOV_Mars,MARS,s,FORS1_IPOL240.7.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.47858388,339.478584,2004-09-09T08:12:52.727Z,POSITION J2000 339.478584 -15.78986,,MARS,1.08,1.08,67.75,0.69,0.69,743.58,743.58,3.0,250.684,ESO-VLT-U1,3,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,3,2003-08-28T03:24:57,FORS1.2003-08-28T03:28:45.132,POLARIMETRY,FORS1,MARS
3396,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T03:29:47.820,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T03:29:47.820,2003-08-28T03:29:47.819,-15.78992,-15.78992,TK2048EB4-1 1604,,,641,,SCIENCE,FORS1.2003-08-28T03:29:47.820,POLARIMETRY,OBJECT,-6.630948,204.869291,2003-08-28T03:29:47.820Z,0.604,OII/4000,-57.055905,46.135685,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.14569236,148711,MOV_Mars,MARS,s,FORS1_IPOL240.8.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.47837,339.47837,2004-09-09T08:12:53.990Z,POSITION J2000 339.47837000000004 -15.78992,,MARS,1.079,1.079,67.976,0.65,0.65,743.55,743.55,3.0,250.379,ESO-VLT-U1,4,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,3,2003-08-28T03:24:57,FORS1.2003-08-28T03:29:47.820,POLARIMETRY,FORS1,MARS
5170,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T03:42:52.639,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T03:42:52.639,2003-08-28T03:42:52.638,-15.79069,-15.79069,TK2048EB4-1 1604,,,711,,SCIENCE,FORS1.2003-08-28T03:42:52.639,POLARIMETRY,OBJECT,-6.630684,204.872013,2003-08-28T03:42:52.637Z,0.255,SIII,-57.053894,46.132326,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.15477591,148711,MOV_Mars,MARS,s,FORS1_IPOL240.15.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.47566194,339.475662,2004-09-09T08:12:52.887Z,POSITION J2000 339.475662 -15.79069,,MARS,1.059,1.059,70.744,0.55,0.55,743.5,743.5,3.0,246.079,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,5,2003-08-28T03:40:03,FORS1.2003-08-28T03:42:52.639,POLARIMETRY,FORS1,MARS
5125,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T03:56:05.490,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T03:56:05.490,2003-08-28T03:56:05.490,-15.79147,-15.79147,TK2048EB4-1 1604,,,801,,SCIENCE,FORS1.2003-08-28T03:56:05.490,POLARIMETRY,OBJECT,-6.630418,204.874771,2003-08-28T03:56:05.490Z,0.257,SIII,-57.051856,46.128923,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.16395243,148711,MOV_Mars,MARS,s,FORS1_IPOL240.24.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.47291888,339.472919,2004-09-09T08:12:53.580Z,POSITION J2000 339.472919 -15.79147,,MARS,1.043,1.043,73.438,0.55,0.55,743.48,743.48,3.0,240.506,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,8,2003-08-28T03:54:46,FORS1.2003-08-28T03:56:05.490,POLARIMETRY,FORS1,MARS
5148,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T03:57:34.135,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T03:57:34.135,2003-08-28T03:57:34.134,-15.79155,-15.79155,TK2048EB4-1 1604,,,811,,SCIENCE,FORS1.2003-08-28T03:57:34.135,POLARIMETRY,OBJECT,-6.630382,204.875074,2003-08-28T03:57:34.133Z,0.255,SIII,-57.051628,46.128557,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.16497841,148711,MOV_Mars,MARS,s,FORS1_IPOL240.25.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.472615,339.472615,2004-09-09T08:12:52.757Z,POSITION J2000 339.472615 -15.79155,,MARS,1.042,1.042,73.732,0.52,0.52,743.42,743.42,3.0,239.78,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,8,2003-08-28T03:54:46,FORS1.2003-08-28T03:57:34.135,POLARIMETRY,FORS1,MARS
5137,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T04:14:35.358,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T04:14:35.358,2003-08-28T04:14:35.358,-15.79255,-15.79255,TK2048EB4-1 1604,,,921,,SCIENCE,FORS1.2003-08-28T04:14:35.358,POLARIMETRY,OBJECT,-6.630035,204.878623,2003-08-28T04:14:35.357Z,0.259,SIII,-57.049003,46.124185,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.17679813,148711,MOV_Mars,MARS,s,FORS1_IPOL240.36.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.46908388,339.469084,2004-09-09T08:12:54.103Z,POSITION J2000 339.469084 -15.79255,,MARS,1.027,1.027,76.905,0.56,0.56,743.4,743.4,3.0,229.412,ESO-VLT-U1,1,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,2,12,2003-08-28T04:13:14,FORS1.2003-08-28T04:14:35.358,POLARIMETRY,FORS1,MARS
5171,https://dataportal.eso.org/dataPortal/file/FORS1.2003-08-28T04:19:41.037,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?FORS1.2003-08-28T04:19:41.037,2003-08-28T04:19:41.036,-15.79285,-15.79285,TK2048EB4-1 1604,,,951,,SCIENCE,FORS1.2003-08-28T04:19:41.037,POLARIMETRY,OBJECT,-6.629931,204.879685,2003-08-28T04:19:41.373Z,0.256,SIII,-57.048217,46.122875,,,IPOL,FORS1,,,2025-07-02T11:46:46.020Z,52879.18033608,148711,MOV_Mars,MARS,s,FORS1_IPOL240.39.fits,,SPARKS/ HOUGH,271.C-5038(A),SIGNS OF LIFE ON MARS?,2,339.46802694,339.468027,2004-09-09T08:12:53.963Z,POSITION J2000 339.468027 -15.79285,,MARS,1.023,1.023,77.762,0.62,0.62,743.35,743.35,3.0,225.377,ESO-VLT-U1,2,FORS1_ipol_obs_off_fast,Image polarimetry science observation with offs,4,13,2003-08-28T04:16:43,FORS1.2003-08-28T04:19:41.037,POLARIMETRY,FORS1,MARS
